MIV;Datum Zeit;DiDok;Werk;Ort;Schaltfeld;(alt) TisID;Richtung;Linie;km_von;km_bis;U8min, mittel [kV];I8min, mittel [A];P8min, mittel [MW];Status Messung U;Status Messung I;Status Messung P;Anzahl beruecksichtigte Messungen U;Anzahl nicht beruecksichtigte Messungen U;Anzahl beruecksichtigte Messungen I;Anzahl nicht beruecksichtigte Messungen I;Anzahl beruecksichtigte Messungen P;Anzahl nicht beruecksichtigte Messungen P;Bemerkungen
39;16.01.2021 08:15;;;;;;;;;3.6173501;15.47;233.83;3.53;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:20;;;;;;;;;3.2459295;15.49;209.55;2.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:25;;;;;;;;;2.4890448;15.51;160.48;1.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:30;;;;;;;;;2.5797954;15.54;166.01;2.05;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:35;;;;;;;;;3.4487922;15.54;221.93;3.05;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:40;;;;;;;;;3.3892452;15.51;218.52;3.16;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:45;;;;;;;;;2.781184;15.52;179.2;2.32;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:50;;;;;;;;;3.3813351;15.51;218.01;2.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:55;;;;;;;;;2.4429801;15.51;157.51;1.79;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:00;;;;;;;;;1.8665776;15.56;119.96;1.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:05;;;;;;;;;2.730378;15.54;175.7;2.35;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:10;;;;;;;;;3.0653114;15.53;197.38;2.61;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:15;;;;;;;;;3.3869187;15.51;218.37;2.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:20;;;;;;;;;2.8314296;15.53;182.32;2.43;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:25;;;;;;;;;2.642484;15.6;169.39;2.04;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:30;;;;;;;;;2.590068;15.6;166.03;1.89;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:35;;;;;;;;;2.5748109;15.57;165.37;2.1;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:40;;;;;;;;;3.0585828;15.54;196.82;2.74;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:45;;;;;;;;;3.2806494;15.54;211.11;2.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:50;;;;;;;;;2.9153268;15.57;187.24;2.74;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 09:55;;;;;;;;;2.1168215;15.55;136.13;1.87;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:00;;;;;;;;;2.243752;15.56;144.2;1.82;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:05;;;;;;;;;3.1341025;15.55;201.55;2.85;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:10;;;;;;;;;3.023542;15.55;194.44;2.22;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:15;;;;;;;;;3.1264996;15.53;201.32;2.69;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:20;;;;;;;;;2.5139685;15.55;161.67;2.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:25;;;;;;;;;2.5428102;15.54;163.63;2.03;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:30;;;;;;;;;3.2841801;15.57;210.93;2.33;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:35;;;;;;;;;3.5132148;15.57;225.64;3.16;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:40;;;;;;;;;2.9648394;15.57;190.42;2.69;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:45;;;;;;;;;2.8866912;15.56;185.52;2.11;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:50;;;;;;;;;2.4144399;15.57;155.07;1.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 10:55;;;;;;;;;3.0097708;15.56;193.43;2.37;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:00;;;;;;;;;3.656626;15.58;234.7;2.94;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:05;;;;;;;;;3.7918164;15.56;243.69;3.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:10;;;;;;;;;3.7452175;15.55;240.85;3.59;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:15;;;;;;;;;2.6452188;15.54;170.22;2.13;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:20;;;;;;;;;2.9103444;15.57;186.92;2.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:25;;;;;;;;;2.5061988;15.58;160.86;2.03;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:30;;;;;;;;;2.312145;15.57;148.5;1.76;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:35;;;;;;;;;3.026415;15.58;194.25;2.65;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:40;;;;;;;;;3.397526;15.56;218.35;2.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:45;;;;;;;;;3.5157828;15.58;225.66;2.59;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:50;;;;;;;;;3.2191396;15.58;206.62;2.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 11:55;;;;;;;;;2.2103502;15.59;141.78;1.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:00;;;;;;;;;1.8433162;15.62;118.01;1.13;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:05;;;;;;;;;2.8707998;15.62;183.79;2.23;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:10;;;;;;;;;3.05172;15.57;196;2.71;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:15;;;;;;;;;3.0921175;15.55;198.85;2.89;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:20;;;;;;;;;2.8989706;15.58;186.07;2.51;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:25;;;;;;;;;2.393508;15.6;153.43;1.82;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:30;;;;;;;;;2.1707266;15.61;139.06;1.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:35;;;;;;;;;2.6696222;15.61;171.02;2.14;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:40;;;;;;;;;2.9760916;15.58;191.02;2.75;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:45;;;;;;;;;3.262428;15.6;209.13;3.07;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:50;;;;;;;;;2.848825;15.61;182.5;2.51;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 12:55;;;;;;;;;2.0892424;15.61;133.84;1.45;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:00;;;;;;;;;2.1755536;15.62;139.28;1.71;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:05;;;;;;;;;2.677272;15.6;171.62;2.36;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:10;;;;;;;;;2.7612776;15.56;177.46;2.32;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:15;;;;;;;;;2.841607;15.55;182.74;2.32;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:20;;;;;;;;;2.2468308;15.59;144.12;1.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:25;;;;;;;;;2.2242689;15.61;142.49;1.79;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:30;;;;;;;;;2.3373102;15.63;149.54;1.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:35;;;;;;;;;2.9632702;15.62;189.71;2.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:40;;;;;;;;;3.1862212;15.56;204.77;2.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:45;;;;;;;;;2.7470478;15.61;175.98;2.26;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:50;;;;;;;;;2.6596318;15.61;170.38;2.45;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 13:55;;;;;;;;;1.7225736;15.62;110.28;1.35;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:00;;;;;;;;;1.5635915;15.65;99.91;0.43;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:05;;;;;;;;;2.6746174;15.61;171.34;2.16;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:10;;;;;;;;;3.1817476;15.58;204.22;3.12;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:15;;;;;;;;;2.9818562;15.58;191.39;2.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:20;;;;;;;;;2.7361161;15.57;175.73;2.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:25;;;;;;;;;1.8998265;15.63;121.55;0.75;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:30;;;;;;;;;2.5625151;15.67;163.53;1.42;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:35;;;;;;;;;3.3739835;15.65;215.59;3.13;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:40;;;;;;;;;3.3764192;15.62;216.16;2.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:45;;;;;;;;;3.3553088;15.58;215.36;3.17;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:50;;;;;;;;;2.9965539;15.59;192.21;2.41;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 14:55;;;;;;;;;3.0259985;15.61;193.85;2.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:00;;;;;;;;;3.077921;15.62;197.05;2.4;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:05;;;;;;;;;3.054012;15.6;195.77;2.56;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:10;;;;;;;;;2.9795355;15.55;191.61;2.88;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:15;;;;;;;;;2.9822778;15.57;191.54;2.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:20;;;;;;;;;2.690666;15.58;172.7;2.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:25;;;;;;;;;2.0795715;15.63;133.05;1.65;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:30;;;;;;;;;2.3197868;15.67;148.04;1.69;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:35;;;;;;;;;3.0634068;15.64;195.87;2.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:40;;;;;;;;;2.9624118;15.59;190.02;2.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:45;;;;;;;;;3.3085098;15.59;212.22;3.01;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:50;;;;;;;;;3.453684;15.6;221.39;3.24;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 15:55;;;;;;;;;2.7845299;15.59;178.61;2.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:00;;;;;;;;;2.4209549;15.61;155.09;1.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:05;;;;;;;;;2.7536532;15.56;176.97;2.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:10;;;;;;;;;3.2780076;15.54;210.94;2.55;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:15;;;;;;;;;2.798067;15.55;179.94;2.38;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:20;;;;;;;;;2.6489241;15.57;170.13;2.37;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:25;;;;;;;;;2.2468308;15.59;144.12;1.76;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:30;;;;;;;;;2.3965344;15.57;153.92;1.55;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:35;;;;;;;;;3.2267805;15.55;207.51;2.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:40;;;;;;;;;3.7355052;15.54;240.38;3.14;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:45;;;;;;;;;3.547052;15.53;228.4;3.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:50;;;;;;;;;2.8196736;15.52;181.68;2.58;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 16:55;;;;;;;;;2.4547456;15.56;157.76;1.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:00;;;;;;;;;2.431259;15.58;156.05;1.71;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:05;;;;;;;;;3.184146;15.54;204.9;2.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:10;;;;;;;;;3.5212353;15.51;227.03;3.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:15;;;;;;;;;3.159096;15.52;203.55;2.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:20;;;;;;;;;3.157124;15.56;202.9;2.87;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:25;;;;;;;;;2.3015384;15.61;147.44;1.66;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:30;;;;;;;;;1.9617213;15.63;125.51;1.32;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:35;;;;;;;;;2.341404;15.6;150.09;2;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:40;;;;;;;;;2.637915;15.54;169.75;2.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:45;;;;;;;;;3.0047916;15.56;193.11;2.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:50;;;;;;;;;3.015106;15.59;193.4;2.66;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 17:55;;;;;;;;;2.516949;15.58;161.55;1.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:00;;;;;;;;;2.3083236;15.62;147.78;1.58;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:05;;;;;;;;;3.564756;15.6;228.51;3.15;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:10;;;;;;;;;2.9447951;15.59;188.89;2.45;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:15;;;;;;;;;2.3902588;15.59;153.32;2.11;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:20;;;;;;;;;2.695167;15.57;173.1;2.57;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:25;;;;;;;;;2.9182921;15.59;187.19;2.6;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:30;;;;;;;;;2.5867331;15.61;165.71;2.22;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:35;;;;;;;;;2.8747376;15.61;184.16;2.39;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:40;;;;;;;;;2.896322;15.58;185.9;2.51;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:45;;;;;;;;;3.3562692;15.57;215.56;2.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:50;;;;;;;;;2.6814654;15.57;172.22;2.42;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 18:55;;;;;;;;;1.850784;15.6;118.64;1.65;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:00;;;;;;;;;1.73004;15.6;110.9;1.28;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:05;;;;;;;;;2.9857512;15.58;191.64;2.61;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:10;;;;;;;;;3.4040207;15.53;219.19;3.17;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:15;;;;;;;;;2.7571962;15.53;177.54;2.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:20;;;;;;;;;2.306136;15.54;148.4;2.07;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:25;;;;;;;;;1.9900017;15.57;127.81;1.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:30;;;;;;;;;1.9526475;15.59;125.25;1.17;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:35;;;;;;;;;2.662452;15.6;170.67;2.37;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:40;;;;;;;;;2.500542;15.57;160.6;2.24;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:45;;;;;;;;;2.9322635;15.55;188.57;2.53;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:50;;;;;;;;;3.6531615;15.55;234.93;2.92;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 19:55;;;;;;;;;2.8505556;15.57;183.08;2.14;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:00;;;;;;;;;1.9114445;15.61;122.45;1.38;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:05;;;;;;;;;2.5706351;15.59;164.89;2.36;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:10;;;;;;;;;2.920743;15.54;187.95;2.82;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:15;;;;;;;;;2.6722744;15.56;171.74;2.18;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:20;;;;;;;;;2.986326;15.57;191.8;2.56;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:25;;;;;;;;;2.1115647;15.61;135.27;1.6;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:30;;;;;;;;;2.47416;15.6;158.6;1.65;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:35;;;;;;;;;2.6919445;15.61;172.45;2.35;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:40;;;;;;;;;2.558556;15.6;164.01;2.24;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:45;;;;;;;;;2.680539;15.58;172.05;2.4;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:50;;;;;;;;;3.090645;15.57;198.5;2.69;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 20:55;;;;;;;;;2.47338;15.6;158.55;1.66;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:00;;;;;;;;;2.595996;15.6;166.41;1.61;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:05;;;;;;;;;2.6985924;15.57;173.32;2.34;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:10;;;;;;;;;2.8842316;15.53;185.72;2.57;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:15;;;;;;;;;2.9129815;15.55;187.33;2.23;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:20;;;;;;;;;2.934516;15.6;188.11;2.48;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:25;;;;;;;;;2.2505637;15.63;143.99;1.91;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:30;;;;;;;;;2.1648888;15.64;138.42;1.78;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:35;;;;;;;;;2.5557444;15.62;163.62;2.15;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:40;;;;;;;;;2.9393046;15.57;188.78;2.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:45;;;;;;;;;2.8372104;15.56;182.34;2.42;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:50;;;;;;;;;2.978352;15.6;190.92;2.69;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 21:55;;;;;;;;;2.2356642;15.61;143.22;1.67;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:00;;;;;;;;;2.2180745;15.65;141.73;1.46;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:05;;;;;;;;;2.9182676;15.64;186.59;2.65;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:10;;;;;;;;;2.7467356;15.61;175.96;2.56;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:15;;;;;;;;;2.9611646;15.59;189.94;2.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:20;;;;;;;;;3.06774;15.6;196.65;2.77;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:25;;;;;;;;;1.9808205;15.65;126.57;1.41;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:30;;;;;;;;;1.8152128;15.67;115.84;1.51;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:35;;;;;;;;;1.9953972;15.66;127.42;1.87;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:40;;;;;;;;;2.5217955;15.61;161.55;2.14;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:45;;;;;;;;;2.9039142;15.62;185.91;2.75;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:50;;;;;;;;;2.6639612;15.64;170.33;2.26;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 22:55;;;;;;;;;2.340387;15.66;149.45;1.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:00;;;;;;;;;1.8981486;15.66;121.21;1.44;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:05;;;;;;;;;2.624392;15.64;167.8;2.35;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:10;;;;;;;;;2.2318644;15.59;143.16;1.75;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:15;;;;;;;;;3.0612524;15.59;196.36;2.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:20;;;;;;;;;2.6352502;15.62;168.71;2.41;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:25;;;;;;;;;1.9210122;15.66;122.67;1.58;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:30;;;;;;;;;2.3655432;15.67;150.96;1.92;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:35;;;;;;;;;2.6395712;15.68;168.34;2.18;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:40;;;;;;;;;2.893372;15.65;184.88;2.06;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:45;;;;;;;;;3.2984754;15.62;211.17;2.68;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:50;;;;;;;;;2.752776;15.6;176.46;2.26;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 23:55;;;;;;;;;2.266368;15.6;145.28;1.61;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:00;;;;;;;;;1.9153244;15.62;122.62;1.38;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:05;;;;;;;;;2.446408;15.65;156.32;2.13;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:10;;;;;;;;;1.3295564;15.64;85.01;0.87;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:15;;;;;;;;;2.714712;15.6;174.02;2.22;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:20;;;;;;;;;2.4348462;15.59;156.18;2.14;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:25;;;;;;;;;1.7609988;15.62;112.74;1.42;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:30;;;;;;;;;1.610385;15.65;102.9;1.19;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:35;;;;;;;;;1.5411445;15.67;98.35;0.79;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:40;;;;;;;;;1.480196;15.7;94.28;1.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:45;;;;;;;;;1.1234221;15.71;71.51;0.73;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:50;;;;;;;;;1.0621531;15.71;67.61;0.96;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 00:55;;;;;;;;;1.302786;15.7;82.98;1.21;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:00;;;;;;;;;0.440385;15.7;28.05;0.4;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:05;;;;;;;;;0.1560416;15.73;9.92;0.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:10;;;;;;;;;0.5135962;15.74;32.63;0.14;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:15;;;;;;;;;0.8038418;15.74;51.07;-0.2;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:20;;;;;;;;;1.36332;15.75;86.56;0.47;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:25;;;;;;;;;0.3718566;15.77;23.58;0.36;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:30;;;;;;;;;0.1807955;15.79;11.45;0.17;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:35;;;;;;;;;0.1421319;15.81;8.99;0.13;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:40;;;;;;;;;0.3391808;15.82;21.44;0.29;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:45;;;;;;;;;0.4041036;15.81;25.56;0.37;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:50;;;;;;;;;0.1636822;15.83;10.34;0.13;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 01:55;;;;;;;;;0.0258029;15.83;1.63;0.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:00;;;;;;;;;0.2023074;15.83;12.78;0.08;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:05;;;;;;;;;0.2151297;15.83;13.59;0.16;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:10;;;;;;;;;0.4625526;15.83;29.22;0.43;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:15;;;;;;;;;0.6014764;15.82;38.02;0.58;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:20;;;;;;;;;0.169274;15.82;10.7;0.16;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:25;;;;;;;;;0.0004743;15.81;0.03;0;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:30;;;;;;;;;0;15.82;0;0;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:35;;;;;;;;;0.0004743;15.81;0.03;0;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:40;;;;;;;;;0.0004743;15.81;0.03;0;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:45;;;;;;;;;0.014238;15.82;0.9;0.01;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:50;;;;;;;;;0.1538676;15.83;9.72;0.14;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 02:55;;;;;;;;;0.1208648;15.82;7.64;0.1;ok;ok;ok;8;0;8;0;8;0;
39;17.01.2021 03:00;;;;;;;;;0.0547026;15.81;3.46;0.05;ok;ok;ok;8;0;8;0;8;0;
